Date,arabica_futures_cents_lb
2022-11-30 00:00:00-05:00,167.6999969482422
2022-12-01 00:00:00-05:00,163.35000610351562
2022-12-02 00:00:00-05:00,160.14999389648438
2022-12-05 00:00:00-05:00,160.14999389648438
2022-12-06 00:00:00-05:00,161.0500030517578
2022-12-07 00:00:00-05:00,157.6999969482422
2022-12-08 00:00:00-05:00,156.89999389648438
2022-12-09 00:00:00-05:00,157.75
2022-12-12 00:00:00-05:00,166.35000610351562
2022-12-13 00:00:00-05:00,167.14999389648438
2022-12-14 00:00:00-05:00,168.3000030517578
2022-12-15 00:00:00-05:00,171.5
2022-12-16 00:00:00-05:00,164.14999389648438
2022-12-19 00:00:00-05:00,164.0500030517578
2022-12-20 00:00:00-05:00,167.8000030517578
2022-12-21 00:00:00-05:00,169.35000610351562
2022-12-22 00:00:00-05:00,168.89999389648438
2022-12-23 00:00:00-05:00,172.0
2022-12-27 00:00:00-05:00,166.9499969482422
2022-12-28 00:00:00-05:00,173.5500030517578
2022-12-29 00:00:00-05:00,170.0500030517578
2022-12-30 00:00:00-05:00,167.3000030517578
2023-01-03 00:00:00-05:00,166.3000030517578
2023-01-04 00:00:00-05:00,161.3000030517578
2023-01-05 00:00:00-05:00,160.5500030517578
2023-01-06 00:00:00-05:00,158.3000030517578
2023-01-09 00:00:00-05:00,158.0500030517578
2023-01-10 00:00:00-05:00,150.89999389648438
2023-01-11 00:00:00-05:00,143.89999389648438
2023-01-12 00:00:00-05:00,149.39999389648438
2023-01-13 00:00:00-05:00,151.6999969482422
2023-01-17 00:00:00-05:00,151.10000610351562
2023-01-18 00:00:00-05:00,155.0
2023-01-19 00:00:00-05:00,154.60000610351562
2023-01-20 00:00:00-05:00,154.8000030517578
2023-01-23 00:00:00-05:00,158.5500030517578
2023-01-24 00:00:00-05:00,159.85000610351562
2023-01-25 00:00:00-05:00,162.4499969482422
2023-01-26 00:00:00-05:00,167.14999389648438
2023-01-27 00:00:00-05:00,169.89999389648438
