Date,usd_ugx_rate
2024-04-01 00:00:00+01:00,3841.133056640625
2024-04-02 00:00:00+01:00,3844.603515625
2024-04-03 00:00:00+01:00,3838.064208984375
2024-04-04 00:00:00+01:00,3825.590087890625
2024-04-05 00:00:00+01:00,3808.62060546875
2024-04-08 00:00:00+01:00,3788.745361328125
2024-04-09 00:00:00+01:00,3765.593994140625
2024-04-10 00:00:00+01:00,3751.748046875
2024-04-11 00:00:00+01:00,3755.583251953125
2024-04-12 00:00:00+01:00,3767.764892578125
2024-04-15 00:00:00+01:00,3749.82421875
2024-04-16 00:00:00+01:00,3759.72998046875
2024-04-17 00:00:00+01:00,3790.7470703125
2024-04-18 00:00:00+01:00,3769.88134765625
2024-04-19 00:00:00+01:00,3766.446533203125
2024-04-22 00:00:00+01:00,3759.898681640625
2024-04-23 00:00:00+01:00,3775.80126953125
2024-04-24 00:00:00+01:00,3769.287109375
2024-04-25 00:00:00+01:00,3771.1484375
2024-04-26 00:00:00+01:00,3768.21875
2024-04-29 00:00:00+01:00,3781.712890625
2024-04-30 00:00:00+01:00,3772.56396484375
2024-05-01 00:00:00+01:00,3771.98388671875
2024-05-02 00:00:00+01:00,3766.61767578125
2024-05-03 00:00:00+01:00,3758.614990234375
2024-05-06 00:00:00+01:00,3735.191650390625
2024-05-07 00:00:00+01:00,3728.305419921875
2024-05-08 00:00:00+01:00,3723.344970703125
2024-05-09 00:00:00+01:00,3738.822265625
2024-05-10 00:00:00+01:00,3739.075439453125
2024-05-13 00:00:00+01:00,3740.981689453125
2024-05-14 00:00:00+01:00,3725.682861328125
2024-05-15 00:00:00+01:00,3711.027099609375
2024-05-16 00:00:00+01:00,3722.519775390625
2024-05-17 00:00:00+01:00,3718.7099609375
2024-05-20 00:00:00+01:00,3708.87060546875
2024-05-21 00:00:00+01:00,3757.9306640625
2024-05-22 00:00:00+01:00,3764.48486328125
2024-05-23 00:00:00+01:00,3772.278564453125
2024-05-24 00:00:00+01:00,3783.34521484375
2024-05-27 00:00:00+01:00,3759.156005859375
2024-05-28 00:00:00+01:00,3753.38330078125
2024-05-29 00:00:00+01:00,3776.191650390625
2024-05-30 00:00:00+01:00,3774.594970703125
2024-05-31 00:00:00+01:00,3778.241943359375
2024-06-03 00:00:00+01:00,3764.21826171875
2024-06-04 00:00:00+01:00,3772.593017578125
2024-06-05 00:00:00+01:00,3766.11962890625
2024-06-06 00:00:00+01:00,3770.423828125
2024-06-07 00:00:00+01:00,3746.61474609375
2024-06-10 00:00:00+01:00,3773.51513671875
2024-06-11 00:00:00+01:00,3730.26318359375
2024-06-12 00:00:00+01:00,3727.721435546875
2024-06-13 00:00:00+01:00,3713.083984375
2024-06-14 00:00:00+01:00,3696.310302734375
2024-06-17 00:00:00+01:00,3669.510498046875
2024-06-18 00:00:00+01:00,3662.16259765625
2024-06-19 00:00:00+01:00,3676.52197265625
2024-06-20 00:00:00+01:00,3694.22607421875
2024-06-21 00:00:00+01:00,3702.564697265625
2024-06-24 00:00:00+01:00,3699.724365234375
2024-06-25 00:00:00+01:00,3698.215087890625
2024-06-26 00:00:00+01:00,3664.35009765625
2024-06-27 00:00:00+01:00,3673.4521484375
2024-06-28 00:00:00+01:00,3669.484619140625
2024-07-01 00:00:00+01:00,3664.35009765625
2024-07-02 00:00:00+01:00,3673.156005859375
2024-07-03 00:00:00+01:00,3657.484130859375
2024-07-04 00:00:00+01:00,3650.1845703125
2024-07-05 00:00:00+01:00,3658.9091796875
2024-07-08 00:00:00+01:00,3660.656494140625
2024-07-09 00:00:00+01:00,3669.699462890625
2024-07-10 00:00:00+01:00,3666.33984375
2024-07-11 00:00:00+01:00,3662.58740234375
2024-07-12 00:00:00+01:00,3657.778076171875
2024-07-15 00:00:00+01:00,3647.8505859375
2024-07-16 00:00:00+01:00,3658.37451171875
2024-07-17 00:00:00+01:00,3653.797607421875
2024-07-18 00:00:00+01:00,3656.796875
2024-07-19 00:00:00+01:00,3649.304443359375
2024-07-22 00:00:00+01:00,3653.450439453125
2024-07-23 00:00:00+01:00,3655.203857421875
2024-07-24 00:00:00+01:00,3653.363037109375
2024-07-25 00:00:00+01:00,3678.932861328125
2024-07-26 00:00:00+01:00,3695.9716796875
2024-07-29 00:00:00+01:00,3688.724609375
2024-07-30 00:00:00+01:00,3684.181396484375
2024-07-31 00:00:00+01:00,3680.7890625
2024-08-01 00:00:00+01:00,3678.190673828125
2024-08-02 00:00:00+01:00,3690.030029296875
2024-08-05 00:00:00+01:00,3650.597412109375
2024-08-06 00:00:00+01:00,3687.102783203125
2024-08-07 00:00:00+01:00,3684.497802734375
2024-08-08 00:00:00+01:00,3683.234619140625
2024-08-09 00:00:00+01:00,3688.297607421875
2024-08-12 00:00:00+01:00,3684.921875
2024-08-13 00:00:00+01:00,3690.124755859375
2024-08-14 00:00:00+01:00,3687.466796875
2024-08-15 00:00:00+01:00,3684.265380859375
2024-08-16 00:00:00+01:00,3695.6025390625
2024-08-19 00:00:00+01:00,3668.161865234375
2024-08-20 00:00:00+01:00,3682.326904296875
2024-08-21 00:00:00+01:00,3673.250732421875
2024-08-22 00:00:00+01:00,3681.930908203125
2024-08-23 00:00:00+01:00,3677.797607421875
2024-08-26 00:00:00+01:00,3645.44775390625
2024-08-27 00:00:00+01:00,3672.1064453125
2024-08-28 00:00:00+01:00,3671.0390625
2024-08-29 00:00:00+01:00,3680.8271484375
2024-08-30 00:00:00+01:00,3685.178466796875
2024-09-02 00:00:00+01:00,3681.47509765625
2024-09-03 00:00:00+01:00,3681.297607421875
2024-09-04 00:00:00+01:00,3687.245361328125
2024-09-05 00:00:00+01:00,3674.874755859375
2024-09-06 00:00:00+01:00,3672.622802734375
2024-09-09 00:00:00+01:00,3678.399169921875
2024-09-10 00:00:00+01:00,3675.078125
2024-09-11 00:00:00+01:00,3676.05078125
2024-09-12 00:00:00+01:00,3677.90087890625
2024-09-13 00:00:00+01:00,3680.7421875
2024-09-16 00:00:00+01:00,3679.458251953125
2024-09-17 00:00:00+01:00,3676.48388671875
2024-09-18 00:00:00+01:00,3680.363525390625
2024-09-19 00:00:00+01:00,3680.36962890625
2024-09-20 00:00:00+01:00,3678.451416015625
2024-09-23 00:00:00+01:00,3658.5693359375
2024-09-24 00:00:00+01:00,3656.0966796875
2024-09-25 00:00:00+01:00,3660.38916015625
2024-09-26 00:00:00+01:00,3652.666015625
2024-09-27 00:00:00+01:00,3652.9599609375
2024-09-30 00:00:00+01:00,3653.49560546875
2024-10-01 00:00:00+01:00,3648.888427734375
2024-10-02 00:00:00+01:00,3624.82763671875
2024-10-03 00:00:00+01:00,3630.993408203125
2024-10-04 00:00:00+01:00,3625.257080078125
2024-10-07 00:00:00+01:00,3641.24755859375
2024-10-08 00:00:00+01:00,3632.419189453125
2024-10-09 00:00:00+01:00,3634.93994140625
2024-10-10 00:00:00+01:00,3634.423583984375
2024-10-11 00:00:00+01:00,3635.11669921875
2024-10-14 00:00:00+01:00,3629.389404296875
2024-10-15 00:00:00+01:00,3624.459228515625
2024-10-16 00:00:00+01:00,3629.324462890625
2024-10-17 00:00:00+01:00,3628.31787109375
2024-10-18 00:00:00+01:00,3631.260498046875
2024-10-21 00:00:00+01:00,3616.052978515625
2024-10-22 00:00:00+01:00,3623.659423828125
2024-10-23 00:00:00+01:00,3624.1220703125
2024-10-24 00:00:00+01:00,3622.482666015625
2024-10-25 00:00:00+01:00,3625.654541015625
2024-10-28 00:00:00+00:00,3633.788330078125
2024-10-29 00:00:00+00:00,3621.063232421875
2024-10-30 00:00:00+00:00,3623.919921875
2024-10-31 00:00:00+00:00,3626.377685546875
2024-11-01 00:00:00+00:00,3617.587646484375
2024-11-04 00:00:00+00:00,3615.310302734375
2024-11-05 00:00:00+00:00,3620.743408203125
2024-11-06 00:00:00+00:00,3631.274658203125
2024-11-07 00:00:00+00:00,3637.8916015625
2024-11-08 00:00:00+00:00,3627.64599609375
2024-11-11 00:00:00+00:00,3638.7373046875
2024-11-12 00:00:00+00:00,3621.6455078125
2024-11-13 00:00:00+00:00,3634.290771484375
2024-11-14 00:00:00+00:00,3630.189208984375
2024-11-15 00:00:00+00:00,3626.711669921875
2024-11-18 00:00:00+00:00,3638.518798828125
2024-11-19 00:00:00+00:00,3612.671630859375
2024-11-20 00:00:00+00:00,3639.7724609375
2024-11-21 00:00:00+00:00,3648.009765625
2024-11-22 00:00:00+00:00,3651.761474609375
2024-11-25 00:00:00+00:00,3650.846923828125
2024-11-26 00:00:00+00:00,3663.03515625
2024-11-27 00:00:00+00:00,3651.400390625
2024-11-28 00:00:00+00:00,3649.270751953125
2024-11-29 00:00:00+00:00,3646.857666015625
2024-12-02 00:00:00+00:00,3640.91650390625
2024-12-03 00:00:00+00:00,3645.62060546875
2024-12-04 00:00:00+00:00,3639.216552734375
2024-12-05 00:00:00+00:00,3639.775634765625
2024-12-06 00:00:00+00:00,3628.95556640625
2024-12-09 00:00:00+00:00,3627.251708984375
2024-12-10 00:00:00+00:00,3625.38916015625
2024-12-11 00:00:00+00:00,3620.79931640625
2024-12-12 00:00:00+00:00,3611.845458984375
2024-12-13 00:00:00+00:00,3616.71923828125
2024-12-16 00:00:00+00:00,3597.430419921875
2024-12-17 00:00:00+00:00,3604.667724609375
2024-12-18 00:00:00+00:00,3597.112060546875
2024-12-19 00:00:00+00:00,3597.3896484375
2024-12-20 00:00:00+00:00,3605.214599609375
2024-12-23 00:00:00+00:00,3610.4853515625
2024-12-24 00:00:00+00:00,3636.11865234375
2024-12-25 00:00:00+00:00,3614.98486328125
2024-12-26 00:00:00+00:00,3614.98486328125
2024-12-27 00:00:00+00:00,3611.391357421875
2024-12-30 00:00:00+00:00,3629.214111328125
